id_forms_of_payment,name
6395,Omdurman
6396,Rabat
6397,Invercargill
6398,Adak
6399,Los Angeles
6400,Bamako
6401,Dhaka
6402,Juneau
6403,Nicosia
6404,Reykjavík
6405,Kuala Lumpur
6406,Curitiba
6407,Bandung
6408,Prague
6409,Nairobi
6410,Kinshasa
6411,Medellín
6412,Kuching
6413,Fort-de-France
6414,Bursa
6415,Davao City
6416,Shijiazhuang
6417,Nakhon Ratchasima
6418,Nanning
6419,Osaka
6420,Cayenne
6421,Zapopan
6422,Ibadan
6423,Mata-Utu
6424,Tartu
6425,Shillong
6426,Dammam
6427,Porto Velho
6428,Detroit
6429,Tokyo
6430,Papeete
6431,El Paso
6432,Yerevan
6433,Cincinnati
6434,Willemstad
6435,Bratsk
6436,City of San Marino
6437,Salt Lake City
6438,Tartu
6439,Yekaterinburg
6440,Oranjestad
6441,Johor Bahru
6442,Jakarta
6443,Apia
6444,Luxor
6445,City of San Marino
6446,Invercargill
6447,Patna
6448,Bogotá
6449,Road Town
6450,San Fernando
6451,Tartu
6452,Majuro
6453,Belize City
6454,Omdurman
6455,Abidjan
6456,Mendoza
6457,Douala
6458,Dresden
6459,Belgrade
6460,Saskatoon
6461,Tijuana
6462,Peshawar
6463,Jersey City
6464,Francistown
6465,Barranquilla
6466,Enugu
6467,Pontianak
6468,Salt Lake City
6469,Gaza
6470,Atlanta
6471,Hangzhou
6472,Calgary
6473,Sana'a
6474,Ouagadougou
6475,Boston
6476,Virginia Beach
6477,Abidjan
6478,Luxembourg (city)
6479,Kuching
6480,Kuala Lumpur
6481,San Fernando
6482,San Salvador
6483,Busan
6484,Hanover
6485,Adana
6486,Gibraltar
6487,Ljubljana
6488,Pontianak
6489,Ibiza
6490,Kiev
6491,Wichita
6492,Ibadan
6493,Srinagar
6494,N'Djamena
6495,Concepción
6496,Kingston
6497,Zamboanga City
6498,Johor Bahru
6499,Mwanza
6500,Murmansk
6501,Davao City
6502,Maceió
6503,Samara
6504,Jerusalem
6505,Angra do Heroísmo
6506,Belém
6507,Dodoma
6508,Nukus
6509,Antwerp
6510,Luxor
6511,Brussels
6512,Monterrey
6513,Semarang
6514,Cockburn Town
6515,Chongjin
6516,Belgrade
6517,Phnom Penh
6518,Semarang
6519,Asmara
6520,Nicosia
6521,Pattaya
6522,Saskatoon
6523,Seville
6524,Zagreb
6525,Townsville
6526,Denpasar
6527,Mérida
6528,Palikir
6529,Abuja
6530,Abuja
6531,Namangan
6532,Abuja
6533,Managua
6534,Aberdeen
6535,Amsterdam
6536,Tagbilaran
6537,Bridgetown
6538,Vladivostok
6539,Belmopan
6540,Riyadh
6541,Rio de Janeiro
6542,Guwahati
6543,Hargeisa
6544,Nakhon Ratchasima
6545,Chicago
6546,Glasgow
6547,Hyderabad
6548,Hanga Roa
6549,Lagos
6550,Chongjin
6551,Handan
6552,Ahmedabad
6553,Bursa
6554,Asmara
6555,Damascus
6556,Shanghai
6557,Ludhiana
6558,Fukuoka
6559,Barranquilla
6560,Nashville
6561,Paris
6562,Fortaleza
6563,Tokyo
6564,Gdańsk
6565,Hong Kong
6566,Oslo
6567,Lusaka
6568,Accra
6569,Brasília
6570,San Fernando
6571,Perth
6572,Chongjin
6573,Aberdeen
6574,Atlanta
6575,South Tarawa
6576,Hamilton
6577,Udon Thani
6578,Changchun
6579,Astana
6580,Praia
6581,Bursa
6582,Tunis
6583,Anchorage
6584,Stepanakert
6585,Juneau
6586,Vaduz
6587,Vilnius
6588,Asunción
6589,Tijuana
6590,San Fernando
6591,Wollongong
6592,Panama City
6593,Vitória
6594,Macapá
6595,Strasbourg
6596,Málaga
6597,Hai Phong
6598,Angra do Heroísmo
6599,Cusco
6600,Lyon
6601,Wonsan
6602,Francistown
6603,Kigali
6604,Gaziantep
6605,Samara
6606,Makati City
6607,Yaoundé
6608,Iloilo City
6609,Iquique
6610,South Tarawa
6611,Anadyr (town)
6612,Antananarivo
6613,Montevideo
6614,Nice
6615,Salt Lake City
6616,Gaza
6617,Fredericton
6618,Multan
6619,Gold Coast
6620,Tashkent
6621,Peshawar
6622,Nanjing
6623,Basra
6624,Tartu
6625,Gaza
6626,Mérida
6627,Macapá
6628,Mandurah
6629,Ottawa
6630,Vienna
6631,Canberra
6632,Kuala Lumpur
6633,São Tomé
6634,Paris
6635,Tunis
6636,Yogyakarta (city)
6637,Jamestown
6638,San Francisco
6639,Maputo
6640,Veracruz
6641,Brikama
6642,Patna
6643,Makassar
6644,Gaza
6645,Nantes
6646,Calama
6647,Pattaya
6648,Jacksonville
6649,Zagreb
6650,Chuí
6651,Valletta
6652,Padang
6653,Paris
6654,Thimphu
6655,Minneapolis
6656,Belize City
6657,Chengdu
6658,Ipoh
6659,La Serena
6660,Ciudad del Este
6661,Pristina
6662,Minneapolis
6663,Doha
6664,Sacramento
6665,Charlottetown
6666,Saipan
6667,Taiyuan
6668,Changchun
6669,Budapest
6670,Oslo
6671,Skopje
6672,Saipan
6673,Khartoum
6674,Osaka
6675,Invercargill
6676,Changchun
6677,Asunción
6678,Norilsk
6679,Harbin
6680,New Delhi
6681,Mecca
6682,Shigatse
6683,Zanzibar City
6684,Adamstown
6685,Koulikoro
6686,Belém
6687,Malacca Town
6688,Hanga Roa
6689,Semarang
6690,Nouméa
6691,Dodoma
6692,Seattle
6693,Ponta Delgada
6694,Portland
6695,Castries
6696,Kansas City
6697,Stockholm
6698,Qingdao
6699,Palembang
6700,Gaza
6701,Douglas
6702,Caracas
6703,Chongjin
6704,São Tomé
6705,Shenzhen
6706,Hangzhou
6707,São Tomé
6708,Baghdad
6709,Dar es Salaam
6710,Riverside
6711,Santo Domingo
6712,Riverside
6713,Albuquerque
6714,Saint John
6715,Tamale
6716,Forked River
6717,São Tomé
6718,İzmir
6719,Kyoto
6720,Luxor
6721,Incheon
6722,Blantyre
6723,Rockhampton
6724,Zürich
6725,Libreville
6726,Zanzibar City
6727,Nouakchott
6728,Durango
6729,Praia
6730,Avarua
6731,Pattaya
6732,Lisbon
6733,Ambon
6734,Shanghai
6735,Cotonou
6736,Chongqing
6737,Liverpool
6738,Puerto Williams
6739,Peshawar
6740,Chicago
6741,Nanning
6742,Ambon
6743,Linz
6744,Iqaluit
6745,Riyadh
6746,Montreal
6747,Port Blair
6748,Austin
6749,Medina
6750,Adak
6751,Riga
6752,Saipan
6753,Pune
6754,Fort-de-France
6755,Funafuti
6756,Saipan
6757,Minsk
6758,Montevideo
6759,Namangan
6760,Chiang Mai
6761,Tijuana
6762,Vatican City
6763,Valparaíso
6764,Odessa
6765,Nicosia
6766,Cebu City
6767,Ndola
6768,Calgary
6769,Pyongyang
6770,Moscow
6771,Mexicali
6772,Tartu
6773,Atlanta
6774,Nashville
6775,San Francisco
6776,Porto Alegre
6777,Malé
6778,Johannesburg
6779,Sapporo
6780,Cardiff
6781,Dili
6782,Yokohama
6783,Kobe
6784,Birkirkara
6785,Turin
6786,Valletta
6787,Greenwich
6788,Hiroshima
6789,Memphis
6790,Managua
6791,Agartala
6792,Calgary
6793,Nouakchott
6794,Shigatse
6795,Livingstone
6796,Memphis
6797,İzmir
6798,Helsinki
6799,St. George's
6800,Edinburgh
6801,Cardiff
6802,Tokyo
6803,Gaziantep
6804,Invercargill
6805,San Salvador
6806,Mogadishu
6807,Veracruz
6808,Kyoto
6809,Iloilo City
6810,Aberdeen
6811,Vladivostok
6812,Valletta
6813,Tunis
6814,Vladivostok
6815,Puerto Williams
6816,Barranquilla
6817,Montreal
6818,Dongguan
6819,Dublin
6820,Mexico City
6821,Chicago
6822,Douala
6823,Düsseldorf
6824,Mamoudzou
6825,Stanley
6826,Hong Kong
6827,Barranquilla
6828,San Antonio
6829,Fredericton
6830,Sukhumi
6831,Rome
6832,Belmopan
6833,Multan
6834,Busan
6835,Niamey
6836,Hobart
6837,Greenwich
6838,Campinas
6839,Rio Branco
6840,Naypyidaw
6841,Mexicali
6842,Livingstone
6843,Cusco
6844,Taichung
6845,Veracruz
6846,Toronto
6847,San José
6848,Vladivostok
6849,Frankfurt
6850,Riyadh
6851,Cork (city)
6852,Sofia
6853,Abidjan
6854,Dresden
6855,Philadelphia
6856,The Hague
6857,Dalian
6858,Regina
6859,Hamburg
6860,Quetzaltenango
6861,Cockburn Town
6862,Denver
6863,Bulawayo
6864,Harare
6865,Pristina
6866,Tampa
6867,Belém
6868,Maputo
6869,Charlotte
6870,Agartala
6871,Buenos Aires
6872,Cleveland
6873,Invercargill
6874,Belgrade
6875,Shenyang
6876,Namangan
6877,Tehran
6878,Guatemala City
6879,Concepción
6880,Copenhagen
6881,Caracas
6882,Chiang Mai
6883,Miri
6884,Bangui
6885,Patna
6886,Shanghai
6887,Magadan
6888,Fukuoka
6889,Shillong
6890,Sitka
6891,Belfast
6892,Darwin
6893,Montevideo
6894,Gaza
6895,Invercargill
6896,South Tarawa
6897,Whitehorse
6898,George Town
6899,Surat Thani
6900,Tartu
6901,Naples
6902,Tartu
6903,Nukus
6904,Kuching
6905,Virginia Beach
6906,New Delhi
6907,Srinagar
6908,Bandung
6909,Cardiff
6910,Bern
6911,Cologne
6912,Luxembourg (city)
6913,Abidjan
6914,Albuquerque
6915,Avarua
6916,Avarua
6917,Kinshasa
6918,Cork (city)
6919,Manaus
6920,Curitiba
6921,Denver
6922,Nice
6923,Samara
6924,Belfast
6925,Tagbilaran
6926,Tel Aviv
6927,Vatican City
6928,Chengdu
6929,Beijing
6930,Iquitos
6931,Lviv
6932,Mamoudzou
6933,Sabha
6934,Tampa
6935,Bogotá
6936,Nagpur
6937,Leipzig
6938,Montevideo
6939,Mandurah
6940,Cockburn Town
6941,Kuwait City
6942,Shillong
6943,Siem Reap
6944,Sofia
6945,Patna
6946,Hobart
6947,Tampa
6948,Guwahati
6949,Shenyang
6950,Kharkiv
6951,Lanzhou
6952,Amsterdam
6953,Bandung
6954,Asmara
6955,Leeds
6956,Sydney
6957,Bloemfontein
6958,Kawasaki
6959,Detroit
6960,Palma
6961,Ludhiana
6962,Cuiabá
6963,Cali
6964,Chaguanas
6965,Kandy
6966,Douala
6967,Vladivostok
6968,Kabul
6969,Sydney
6970,Yellowknife
6971,Philadelphia
6972,Nashville
6973,Davao City
6974,Saint-Denis
6975,Pontianak
6976,Douala
6977,Charlotte
6978,Naypyidaw
6979,San Carlos de Bariloche
6980,Salzburg
6981,Malacca Town
6982,Cayenne
6983,Port Said
6984,Naples
6985,Vaduz
6986,Leeds
6987,Liverpool
6988,Kanpur
6989,Atlanta
6990,Kota Kinabalu
6991,Fairbanks
6992,Sucre
6993,Puebla
6994,Córdoba
6995,Kunming
6996,São Tomé
6997,Wonsan
6998,Iquique
6999,Tagbilaran
7000,Belém
7001,Castries
7002,Buenos Aires
7003,Baghdad
7004,Konya
7005,Chongqing
7006,Ndola
7007,Nizhny Novgorod
7008,Xi'an
7009,Multan
7010,Miami
7011,Andorra la Vella
7012,Udon Thani
7013,Belém
7014,Beijing
7015,Riyadh
7016,Kingston
7017,Geelong
7018,Innsbruck
7019,Townsville
7020,Koror
7021,Kiev
7022,Yaoundé
7023,Darwin
7024,Karachi
7025,Salt Lake City
7026,Valencia
7027,Hong Kong
7028,Dunedin
7029,Mogadishu
7030,Xining
7031,Apia
7032,Saskatoon
7033,Bandung
7034,Freetown
7035,Chengdu
7036,Washington
7037,Petropavlovsk-Kamchatsky
7038,Basra
7039,Dibrugarh
7040,Birmingham
7041,Veracruz
7042,Funafuti
7043,Lagos
7044,Odessa
7045,St. George's
7046,Porto
7047,Dublin
7048,Abuja
7049,Marseille
7050,Gaziantep
7051,Asmara
7052,Chihuahua
7053,Tampa
7054,Hagåtña
7055,Manzini
7056,Hargeisa
7057,Indianapolis
7058,Iquique
7059,Honiara
7060,Sacramento
7061,Abu Dhabi
7062,Tianjin
7063,Mumbai
7064,Sydney
7065,Naples
7066,Dammam
7067,Iloilo City
7068,Chişinău
7069,Wonsan
7070,Port Hedland
7071,Phnom Penh
7072,Glasgow
7073,Hong Kong
7074,Bandar Seri Begawan
7075,Ouagadougou
7076,Tskhinvali
7077,Enugu
7078,Kharkiv
7079,Tartu
7080,Beirut
7081,Muscat
7082,Whitehorse
7083,Bogor
7084,Maracaibo
7085,Kabul
7086,Lucknow
7087,Campo Grande
7088,Port Elizabeth
7089,Istanbul
7090,Invercargill
7091,Alofi
7092,Nagoya
7093,Ulan Bator
7094,Dili
7095,Tamale
7096,Minsk
7097,Bamako
7098,Durango
7099,Da Nang
7100,Madrid
7101,Memphis
7102,Saint-Denis
7103,Asunción
7104,Bratsk
7105,Warsaw
7106,Melbourne
7107,Peshawar
7108,Enugu
7109,Nakhon Ratchasima
7110,Valletta
7111,Curitiba
7112,Shenzhen
7113,Buffalo
7114,The Valley
7115,Buffalo
7116,Port Elizabeth
7117,New Orleans
7118,Ndola
7119,Kolkata
7120,Kathmandu
7121,Guangzhou
7122,Apia
7123,Beirut
7124,Ilhéus
7125,Banjul
7126,Tiraspol
7127,Bucharest
7128,Abu Dhabi
7129,Roseau
7130,Málaga
7131,Port of Spain
7132,Kolkata
7133,Montreal
7134,Bamako
7135,Barcelona
7136,Maseru
7137,Puerto Williams
7138,Funafuti
7139,Birkirkara
7140,Salzburg
7141,Belmopan
7142,Cairo
7143,Stanley
7144,Anadyr (town)
7145,Zanzibar City
7146,Panama City
7147,Nanning
7148,Berlin
7149,Munich
7150,Tabriz
7151,Bangalore
7152,Tijuana
7153,Rotterdam
7154,Pittsburgh
7155,London
7156,Luxembourg (city)
7157,Boston
7158,Semarang
7159,Tagbilaran
7160,Surabaya
7161,Palma
7162,Jamestown
7163,La Serena
7164,Chiang Mai
7165,Dededo
7166,La Paz
7167,Hyderabad
7168,Naypyidaw
7169,Agartala
7170,Rotterdam
7171,Rabi Island
7172,Lubumbashi
7173,Luxembourg (city)
7174,Gaziantep
7175,Incheon
7176,Astana
7177,Basra
7178,Chennai
7179,Montreal
7180,Konya
7181,Antofagasta
7182,Nashville
7183,Kota Kinabalu
7184,Medellín
7185,Santa Cruz de la Sierra
7186,Saint-Denis
7187,São Paulo
7188,Shillong
7189,Abuja
7190,Mendoza
7191,Shijiazhuang
7192,Mecca
7193,Veracruz
7194,Tabriz
7195,Horta (Azores)
7196,Paramaribo
7197,Almaty
7198,Yakutsk
7199,Melekeok
7200,Banda Aceh
7201,Saipan
7202,Lisbon
7203,Montreal
7204,Rabi Island
7205,Istanbul
7206,Shenyang
7207,Vaduz
7208,Banda Aceh
7209,Tunis
7210,Chennai
7211,Saint-Denis
7212,Zamboanga City
7213,Chiang Mai
7214,Dibrugarh
7215,Aberdeen
7216,Jinan
7217,Pattaya
7218,Samara
7219,Riverside
7220,Barcelona
7221,Rosario
7222,Tucson
7223,Montevideo
7224,Geelong
7225,Belmopan
7226,Ulan Bator
7227,Jayapura
7228,Bangui
7229,Split (city)
7230,Palma
7231,Tskhinvali
7232,Paris
7233,Salt Lake City
7234,Kaohsiung
7235,Regina
7236,Amman
7237,Nizhny Novgorod
7238,Islamabad
7239,Santiago de Cuba
7240,Yellowknife
7241,Bloemfontein
7242,Taiyuan
7243,Canberra
7244,Baku
7245,Kawasaki
7246,Hargeisa
7247,Pristina
7248,Manzini
7249,Brasília
7250,Lagos
7251,Malang
7252,Innsbruck
7253,Port Elizabeth
7254,Montevideo
7255,Tartu
7256,Riverside
7257,Edmonton
7258,St. George's
7259,Stuttgart
7260,Douglas
7261,Pontianak
7262,Pontianak
7263,Lisbon
7264,Kingstown
7265,Vienna
7266,Accra
7267,Kathmandu
7268,Valencia
7269,Kandahar
7270,Bulawayo
7271,Douglas
7272,Kathmandu
7273,Invercargill
7274,Hobart
7275,Kunming
7276,Port Louis
7277,San José
7278,Nukus
7279,Seoul
7280,Almaty
7281,Miri
7282,Jayapura
7283,Suez
7284,Porto Velho
7285,Birkirkara
7286,Belize City
7287,Okinawa
7288,Port of Spain
7289,Nicosia
7290,Maputo
7291,Nantes
7292,Rotterdam
7293,Cayenne
7294,Abidjan
7295,Blantyre
7296,Davao City
7297,Nashville
7298,Kiev
7299,Vilnius
7300,Serekunda
7301,Thessaloniki
7302,Yerevan
7303,Pattaya
7304,Maracaibo
7305,Fairbanks
7306,Austin
7307,Seattle
7308,Fukuoka
7309,Recife
7310,Las Palmas de Gran Canaria
7311,Dublin
7312,Huế
7313,Colombo
7314,Padang
7315,Peshawar
7316,Abu Dhabi
7317,Belfast
7318,Dakar
7319,Belfast
7320,San Juan
7321,Harare
7322,Pelotas
7323,Nassau
7324,Dushanbe
7325,Kabul
7326,Salzburg
7327,Maracaibo
7328,Hagåtña
7329,Milwaukee
7330,Tamale
7331,Riga
7332,Jinan
7333,Harare
7334,Lhasa
7335,Lucknow
7336,Cincinnati
7337,Jakarta
7338,Doha
7339,Algiers
7340,Cincinnati
7341,Vaduz
7342,Sydney
7343,Nakhon Ratchasima
7344,Fairbanks
7345,Colombo
7346,Tbilisi
7347,Lobamba
7348,San Carlos de Bariloche
7349,Dresden
7350,Yekaterinburg
7351,Managua
7352,Whitehorse
7353,Nakhon Ratchasima
7354,Nassau
7355,Nouméa
7356,Tunis
7357,Riverside
7358,Suez
7359,Ludhiana
7360,Willemstad
7361,Montevideo
7362,San Fernando
7363,Sucre
7364,San Fernando
7365,Adana
7366,Porto Velho
7367,Riverside
7368,Yerevan
7369,Oklahoma City
7370,Ludhiana
7371,Port Blair
7372,Suez
7373,Greenwich
7374,Longyearbyen
7375,Saint Petersburg
7376,Saskatoon
7377,Naples
7378,Tirana
7379,Kandahar
7380,Shenzhen
7381,Magadan
7382,Sofia
7383,Basra
7384,Yekaterinburg
7385,Medan
7386,Pune
7387,Munich
7388,Albuquerque
7389,Daegu
7390,Dallas
7391,Saskatoon
7392,Saint Petersburg
7393,Seville
7394,Lilongwe
7395,Austin
7396,Hagåtña
7397,Charlotte
7398,Muscat
7399,Luxor
7400,Tbilisi
7401,Timbuktu
7402,Ürümqi
7403,Odessa
7404,Kolkata
7405,Doha
7406,Athens
7407,El Paso
7408,Porto Alegre
7409,Kolkata
7410,Libreville
7411,Jakarta
7412,Brasília
7413,Veracruz
7414,Algiers
7415,Adana
7416,Nukuʻalofa
7417,Makati City
7418,Zagreb
7419,Yamoussoukro
7420,Dar es Salaam
7421,Jamestown
7422,Nantes
7423,Charlotte
7424,Macapá
7425,Phoenix
7426,Jinan
7427,Odessa
7428,Muscat
7429,Jaipur
7430,Tiraspol
7431,Cannes
7432,Shanghai
7433,Caracas
7434,Shillong
7435,Kaohsiung
7436,Bogor
7437,Salzburg
7438,Cardiff
7439,Hanover
7440,Detroit
7441,Alor Star
7442,Chihuahua
7443,Raleigh
7444,Xi'an
7445,Saint-Pierre
7446,Zamboanga City
7447,Hiroshima
7448,Chaguanas
7449,Sydney
7450,Geneva
7451,Moscow
7452,Baku
7453,Port Moresby
7454,Baku
7455,Cali
7456,Kingstown
7457,Zamboanga City
7458,Shanghai
7459,Rabat
7460,Amritsar
7461,Baghdad
7462,Koulikoro
7463,Castries
7464,Lviv
7465,St. John's
7466,Helsinki
7467,Porto Velho
7468,Port Elizabeth
7469,Ouagadougou
7470,Luxembourg (city)
7471,Durango
7472,Geneva
7473,Mashhad
7474,Iquitos
7475,Edinburgh
7476,Vancouver
7477,Geneva
7478,Arbil
7479,Taichung
7480,Cleveland
7481,Thimphu
7482,Toronto
7483,Anchorage
7484,Charlotte
7485,New Orleans
7486,Ouagadougou
7487,Koror
7488,Tucson
7489,Port Blair
7490,Pekanbaru
7491,Assis
7492,Changchun
7493,Saint Petersburg
7494,Montevideo
7495,Kandahar
7496,Nakhon Ratchasima
7497,Virginia Beach
7498,Manama
7499,Oklahoma City
7500,Louisville
7501,Salzburg
7502,Nashville
7503,Belmopan
7504,Yellowknife
7505,Louisville
7506,Durban
7507,Tartu
7508,Castries
7509,Avarua
7510,Anchorage
7511,Almaty
7512,Basse-Terre
7513,Palma
7514,Dili
7515,Las Vegas
7516,Fortaleza
7517,Nuuk
7518,Cuiabá
7519,Porto Velho
7520,Yogyakarta (city)
7521,Lusaka
7522,Lyon
7523,Iloilo City
7524,Riyadh
7525,Johannesburg
7526,Tijuana
7527,Ljubljana
7528,Liverpool
7529,Andorra la Vella
7530,Brussels
7531,Okinawa
7532,Turin
7533,Charlotte Amalie
7534,Puerto Williams
7535,Mexicali
7536,Minsk
7537,Valparaíso
7538,Porto Velho
7539,Arbil
7540,Pretoria
7541,Nagoya
7542,Barranquilla
7543,Puebla
7544,Stuttgart
7545,Lisbon
7546,Istanbul
7547,Paramaribo
7548,Curitiba
7549,Jaipur
7550,Surabaya
7551,Tampa
7552,Leeds
7553,Mandurah
7554,Leipzig
7555,Split (city)
7556,Honolulu
7557,Jamestown
7558,Guayaquil
7559,Alexandria
7560,Gaza
7561,Islamabad
7562,Pekanbaru
7563,Salt Lake City
7564,Stockholm
7565,Nassau
7566,San Fernando
7567,Vatican City
7568,Maputo
7569,Douglas
7570,Dalian
7571,Pekanbaru
7572,Kaliningrad
7573,Banda Aceh
7574,Tianjin
7575,Vaduz
7576,Honolulu
7577,Bangkok
7578,Lisbon
7579,Saipan
7580,Strasbourg
7581,Honiara
7582,Mandurah
7583,Kanpur
7584,City of Halifax
7585,Enugu
7586,Geneva
7587,San Antonio
7588,Skopje
7589,Chennai
7590,Sabha
7591,Iloilo City
7592,Port Elizabeth
7593,Ambon
7594,Montreal
7595,San Diego
7596,Manchester
7597,Tallinn
7598,San José
7599,Chuí
7600,Hangzhou
7601,Kharkiv
7602,Rio Branco
7603,Townsville
7604,Maputo
7605,Ludhiana
7606,Frankfurt
7607,Pattaya
7608,Pontianak
7609,Vancouver
7610,Brisbane
7611,Gaborone
7612,Chihuahua
7613,Port Hedland
7614,Bandar Seri Begawan
7615,Whitehorse
7616,Geelong
7617,Port Louis
7618,Canberra
7619,Bandar Seri Begawan
7620,Lisbon
7621,Stockholm
7622,Port of Spain
7623,Ashgabat
7624,Invercargill
7625,Stuttgart
7626,Suva
7627,Jerusalem
7628,Tijuana
7629,Hong Kong
7630,Oslo
7631,Puerto Williams
7632,Almaty
7633,Brazzaville
7634,Kaliningrad
7635,Portland
7636,Tallinn
7637,Aberdeen
7638,Port Vila
7639,Bratislava
7640,Kota Bharu
7641,Singapore
7642,Guangzhou
7643,Seattle
7644,Colombo
7645,Sri Jayawardenapura-Kotte
7646,Barcelona
7647,Kaliningrad
7648,Lusaka
7649,Fukuoka
7650,Bratislava
7651,Port Elizabeth
7652,Johor Bahru
7653,Buffalo
7654,Singapore
7655,San Salvador
7656,Chennai
7657,Dibrugarh
7658,Port Elizabeth
7659,Valdivia
7660,Asmara
7661,Linz
7662,Monaco
7663,Francistown
7664,Dubai
7665,São Tomé
7666,Mamoudzou
7667,Pune
7668,Tagbilaran
7669,Ürümqi
7670,Koror
7671,Iqaluit
7672,Chittagong
7673,Zapopan
7674,Vienna
7675,Santiago
7676,Chicago
7677,Siem Reap
7678,Norilsk
7679,Greenwich
7680,Mogadishu
7681,Srinagar
7682,Yokohama
7683,Monaco
7684,Palembang
7685,İzmir
7686,Manzini
7687,Valletta
7688,Adak
7689,Udon Thani
7690,Kunming
7691,Phuket (city)
7692,Fortaleza
7693,Handan
7694,Tashkent
7695,Moscow
7696,Helsinki
7697,Calama
7698,Kawasaki
7699,Charlotte Amalie
7700,Damascus
7701,Phuket (city)
7702,Atlanta
7703,Chuí
7704,Salt Lake City
7705,Seoul
7706,Dibrugarh
7707,Fairbanks
7708,Rawalpindi
7709,Funafuti
7710,Hyderabad
7711,Khartoum
7712,Sukhumi
7713,Kigali
7714,Almaty
7715,Zhengzhou
7716,Tagbilaran
7717,Kigali
7718,Cayenne
7719,Rabat
7720,Port-au-Prince
7721,Barranquilla
7722,Chihuahua
7723,São Paulo
7724,Surabaya
7725,Kingston
7726,Quebec City
7727,Sana'a
7728,Kiev
7729,Timbuktu
7730,Banda Aceh
7731,Kuwait City
7732,Nouméa
7733,Lomé
7734,Alofi
7735,Vienna
7736,Bridgetown
7737,Miami
7738,Dhaka
7739,Funafuti
7740,Miami
7741,San Carlos de Bariloche
7742,Okinawa
7743,Naples
7744,Valdivia
7745,Kobe
7746,Libreville
7747,Lubumbashi
7748,Bilbao
7749,Geneva
7750,Cork (city)
7751,Multan
7752,Addis Ababa
7753,Saint-Pierre
7754,Tijuana
7755,Sitka
7756,Tripoli
7757,Ahmedabad
7758,Luanda
7759,Townsville
7760,Edinburgh
7761,St. John's
7762,Macapá
7763,Beirut
7764,Boston
7765,Thimphu
7766,Conakry
7767,Tijuana
7768,Omsk
7769,Colombo
7770,Yaren District
7771,Surat
7772,Frankfurt
7773,Shenyang
7774,Shenyang
7775,Xining
7776,Bratsk
7777,Córdoba
7778,Barcelona
7779,Puerto Williams
7780,Raleigh
7781,Edinburgh
7782,Hargeisa
7783,Guatemala City
7784,Lisbon
7785,Chişinău
7786,Tashkent
7787,Las Vegas
7788,Bloemfontein
7789,Bulawayo
7790,Budapest
7791,Bratislava
7792,Osaka
7793,Guatemala City
7794,Mamoudzou
7795,Luanda
7796,Malacca Town
7797,Santa Cruz de Tenerife
7798,Serekunda
7799,El Aaiún
7800,Murmansk
7801,Palma
7802,Yangon
7803,Makati City
7804,Cardiff
7805,Greenwich
7806,Niamey
7807,Alofi
7808,Astana
7809,Pristina
7810,Gaborone
7811,Zanzibar City
7812,Nouakchott
7813,Douglas
7814,Edmonton
7815,Pittsburgh
7816,La Serena
7817,Damascus
7818,Arequipa
7819,Zürich
7820,Puebla
7821,Samara
7822,Riga
7823,Tijuana
7824,Rio Branco
7825,Quebec City
7826,Townsville
7827,Manama
7828,Leeds
7829,Abu Dhabi
7830,Tripoli
7831,Bandar Seri Begawan
7832,Dresden
7833,Adak
7834,Tbilisi
7835,Tabriz
7836,Longyearbyen
7837,Brazzaville
7838,Hangzhou
7839,Washington
7840,Split (city)
7841,Seattle
7842,Lviv
7843,Nanjing
7844,Wuhan
7845,Castries
7846,Guayaquil
7847,Medellín
7848,Nanning
7849,Gdańsk
7850,Rochester
7851,Columbus
7852,Edmonton
7853,Riverside
7854,Chuí
7855,Baltimore
7856,Lomé
7857,Gdańsk
7858,Ottawa
7859,Yellowknife
7860,Yogyakarta (city)
7861,Phoenix
7862,Koulikoro
7863,Juneau
7864,Pontianak
7865,Port of Spain
7866,Columbus
7867,Gothenburg
7868,Pittsburgh
7869,Mérida
7870,Jerusalem
7871,Quetzaltenango
7872,Virginia Beach
7873,Port of Spain
7874,Sydney
7875,Jamestown
7876,Perth
7877,Mamoudzou
7878,San Salvador
7879,Puerto Williams
7880,Kathmandu
7881,Harbin
7882,Cusco
7883,Jakarta
7884,Apia
7885,Hangzhou
7886,Chuí
7887,Bilbao
7888,Johannesburg
7889,Philadelphia
7890,Phnom Penh
7891,Memphis
7892,Cape Town
7893,Hat Yai
7894,Santiago
7895,Dushanbe
7896,Ibiza
7897,Incheon
7898,Cairns
7899,Surabaya
7900,Salt Lake City
7901,Port Louis
7902,Phuket (city)
7903,Port Elizabeth
7904,El Aaiún
7905,Denpasar
7906,Karachi
7907,Ulan Bator
7908,Santa Cruz de Tenerife
7909,Antwerp
7910,Sapporo
7911,Kharkiv
7912,Manama
7913,Lusaka
7914,Amman
7915,Raleigh
7916,Aarhus
7917,Mersin
7918,Bridgetown
7919,San Francisco
7920,Conakry
7921,Baltimore
7922,Valletta
7923,Manchester
7924,Algiers
7925,The Valley
7926,Malabo
7927,Quebec City
7928,Chicago
7929,Road Town
7930,Chongjin
7931,Weno
7932,Winnipeg
7933,Quezon City
7934,Oklahoma City
7935,Vienna
7936,Stuttgart
7937,Brisbane
7938,Hamilton
7939,Munich
7940,Port Vila
7941,Porto
7942,Andorra la Vella
7943,Kaliningrad
7944,Stuttgart
7945,Naypyidaw
7946,Bangalore
