id_contracts,taxi_companies_id_taxi_companies,autos_id_autos,taxi_drivers_id_taxi_drivers,entry_date,end_date
761,9173,2326,1013,2007-05-23,2029-03-12
762,2417,2629,6486,2013-08-10,2026-05-09
763,9752,4247,4232,2011-05-07,2029-08-14
764,2812,3384,3246,2010-07-06,2026-01-24
765,2782,2906,3364,2011-06-10,2024-10-14
766,3437,9827,972,2014-02-13,2023-09-03
767,1250,1823,5717,2018-05-30,2022-11-23
768,8095,7134,883,2021-01-22,2023-06-20
769,1653,6507,8896,2017-04-11,2023-03-14
770,4132,8251,882,2019-02-09,2025-03-15
771,2148,5666,6652,2008-08-11,2027-08-14
772,3564,5234,9171,2019-03-15,2023-10-23
773,2686,6756,7955,2014-03-31,2029-03-23
774,5142,7631,7842,2013-07-21,2024-12-22
775,8537,952,5273,2010-02-27,2027-10-05
776,5957,804,9685,2018-07-25,2026-02-24
777,9059,7498,596,2016-10-08,2029-05-09
778,500,4725,3197,2010-03-30,2028-10-31
779,8930,877,6342,2009-04-21,2027-02-28
780,4974,932,1709,2021-03-19,2026-11-14
781,3670,2069,7496,2021-10-07,2023-07-28
782,3775,8037,9469,2017-04-08,2029-01-11
783,3568,1148,6366,2017-12-28,2025-12-03
784,3418,5356,9182,2007-11-02,2027-11-13
785,1640,9351,7356,2018-09-26,2027-07-06
786,3581,2164,8064,2016-05-10,2025-01-18
787,5199,1332,3632,2010-12-10,2028-03-15
788,4976,1316,910,2011-06-06,2025-06-06
789,7932,9682,668,2009-11-15,2028-11-25
790,1487,6234,3810,2010-11-24,2025-12-15
791,3539,7116,2039,2010-08-14,2029-03-24
792,1411,7571,2347,2008-10-07,2028-05-22
793,10024,5978,1689,2013-08-28,2029-01-31
794,3305,8091,2409,2011-07-30,2022-09-10
795,4394,6438,5920,2022-05-16,2026-12-28
796,2439,6859,5026,2016-11-01,2026-02-02
797,379,5454,2416,2011-05-09,2023-12-03
798,5085,5723,8053,2018-11-14,2024-01-22
799,8438,6571,176,2020-01-19,2023-11-15
800,908,2147,6738,2011-08-31,2025-06-29
801,8446,2512,4004,2008-03-21,2025-01-10
802,7208,2491,5370,2019-10-05,2026-04-13
803,5700,4178,5037,2019-05-24,2025-03-23
804,7455,4969,8712,2013-11-19,2028-08-26
805,4791,1536,8485,2010-08-20,2023-10-26
806,7267,2548,9899,2016-04-02,2025-03-19
807,8194,9443,7489,2007-09-04,2023-02-11
808,6092,3306,4814,2021-01-14,2025-02-03
809,8326,5634,8813,2020-02-04,2029-01-30
810,5879,1786,770,2007-03-22,2026-08-22
811,116,2699,9609,2013-10-23,2025-04-27
812,7855,6997,9413,2011-07-28,2027-05-05
813,3736,6644,3517,2012-03-22,2023-01-07
814,2027,1528,8239,2010-06-17,2028-09-28
815,9767,1335,3494,2015-11-29,2023-12-28
816,8910,4651,3675,2017-10-13,2025-07-23
817,859,8753,7827,2019-02-17,2028-02-04
818,1003,6747,6175,2021-09-30,2024-02-14
819,1765,4989,4306,2009-08-19,2026-01-02
820,1432,9642,3007,2019-06-30,2025-04-06
821,2643,7302,5378,2010-12-07,2027-10-13
822,8744,6928,5239,2008-07-16,2028-07-11
823,9093,2684,162,2012-09-10,2029-11-12
824,8182,10013,8328,2015-09-20,2024-07-08
825,1328,5825,3630,2012-05-25,2023-09-11
826,3809,5508,7904,2017-11-09,2026-02-18
827,6094,6654,4351,2022-03-27,2029-11-23
828,5693,6008,6251,2021-01-09,2023-03-03
829,7639,2608,2608,2012-05-30,2026-07-27
830,1008,273,9227,2012-03-31,2025-06-27
831,10043,3204,1214,2018-07-23,2024-10-05
832,1136,3470,6979,2009-09-05,2024-11-02
833,690,7564,2954,2009-06-02,2029-09-18
834,6288,2100,5312,2019-01-22,2026-09-21
835,8119,5295,7286,2010-01-30,2025-04-29
836,8505,9829,360,2007-04-10,2023-01-09
837,2549,1210,7097,2013-09-16,2026-04-19
838,8166,1700,9644,2021-02-06,2028-07-18
839,6767,3569,8596,2009-04-20,2028-04-14
840,5761,6277,3024,2022-01-17,2027-10-24
841,358,7097,2860,2017-10-07,2029-03-05
842,3407,4098,2988,2008-09-19,2026-03-06
843,5992,3484,781,2021-01-09,2025-07-12
844,3310,1329,4568,2011-12-19,2027-03-18
845,6605,1468,9935,2010-11-21,2029-06-02
846,3072,8276,2730,2011-08-25,2024-05-01
847,4412,9467,8212,2016-01-27,2022-08-02
848,2343,128,7741,2016-01-07,2028-10-27
849,9026,4412,8556,2008-02-09,2029-04-18
850,8013,459,7554,2015-12-28,2026-09-11
851,7882,6719,1783,2018-06-15,2028-01-24
852,707,7289,7621,2010-03-13,2025-12-11
853,7499,4509,559,2008-09-28,2029-08-29
854,1605,2450,7929,2012-03-12,2023-10-05
855,7742,3203,4464,2009-04-14,2023-10-12
856,936,1998,8507,2022-01-30,2025-08-22
857,5817,8152,3090,2018-11-10,2026-07-12
858,2181,2384,1834,2017-08-03,2028-11-27
859,10029,6775,9079,2018-12-20,2028-01-01
860,7342,6499,4452,2015-11-09,2027-03-24
861,8095,5150,1221,2021-10-07,2024-07-23
862,1175,3571,2287,2007-07-19,2027-09-20
863,1230,5462,4578,2013-03-07,2022-11-22
864,7405,9091,2684,2016-03-21,2027-11-22
865,9050,6891,7134,2012-12-05,2029-04-14
866,9533,8311,8967,2009-02-25,2024-08-18
867,2523,4866,3521,2011-01-19,2024-10-25
868,8600,7095,1618,2020-05-29,2023-04-06
869,2101,3861,8140,2020-09-06,2024-11-17
870,1031,9304,727,2015-10-28,2025-02-23
871,1421,3769,1408,2011-09-28,2025-06-19
872,4407,2691,2114,2020-11-22,2023-11-30
873,2451,6374,1213,2020-05-26,2029-07-25
874,9130,6080,5493,2010-12-12,2025-06-18
875,6854,8146,4577,2019-12-27,2027-12-31
876,3038,3540,8117,2021-07-18,2028-05-06
877,2622,3533,816,2019-12-07,2027-11-08
878,2611,8170,4139,2019-02-13,2023-04-22
879,6159,9661,2764,2013-06-02,2029-11-20
880,5145,4939,8218,2020-11-07,2028-07-16
881,469,8462,8435,2013-01-13,2023-01-11
882,8423,6803,383,2022-03-14,2026-04-10
883,6331,1803,5050,2021-07-16,2027-02-28
884,3661,2889,4448,2007-02-25,2026-07-23
885,8471,1551,7884,2017-05-17,2024-04-11
886,871,238,3466,2010-12-02,2023-04-08
887,3328,6774,1354,2020-10-03,2028-01-31
888,3863,5577,8210,2014-01-05,2023-08-13
889,4852,8384,8672,2010-06-28,2026-02-01
890,1049,3361,3784,2008-02-22,2029-02-16
891,3446,7878,3964,2012-07-08,2027-05-13
892,6865,2352,8557,2008-10-29,2029-08-07
893,9039,7471,407,2008-03-12,2023-12-20
894,4222,3228,5969,2021-03-19,2027-05-05
895,8744,3192,7856,2011-11-27,2027-04-03
896,5020,4316,314,2018-05-19,2026-11-03
897,3298,804,5269,2010-04-27,2028-03-18
898,2822,8701,8412,2014-06-12,2029-03-02
899,9286,7685,5449,2020-05-22,2023-05-30
900,8118,5933,604,2008-01-26,2029-02-26
901,9768,3234,2073,2020-05-20,2027-05-05
902,5751,3863,6913,2017-01-23,2026-09-27
903,6175,1693,7296,2011-07-17,2025-12-23
904,2673,7234,8740,2010-10-07,2022-08-29
905,6794,1901,7481,2008-12-08,2024-09-30
906,4383,10057,9357,2007-10-04,2029-08-28
907,5657,7956,9305,2014-01-13,2025-11-02
908,1072,9385,7084,2015-10-25,2029-10-20
909,4865,404,6770,2012-06-14,2028-03-04
910,3251,4351,695,2012-12-29,2023-12-22
911,1561,6370,4956,2021-02-01,2024-02-17
912,3170,694,2528,2015-06-01,2028-02-03
913,4632,8548,4611,2012-10-21,2023-08-26
914,3485,3398,2097,2009-09-27,2023-08-22
915,3354,172,10081,2017-07-17,2023-08-07
916,5134,8321,8115,2017-04-21,2025-04-03
917,1749,3400,3272,2007-05-24,2028-02-07
918,5653,5111,908,2007-03-27,2022-09-27
919,10025,3666,2685,2015-01-26,2027-03-28
920,1262,6467,8278,2013-05-20,2022-07-29
921,6747,3494,3434,2012-02-11,2026-10-14
922,6879,1762,4301,2019-08-07,2025-09-02
923,4393,8348,8258,2012-07-20,2029-05-12
924,559,1154,7320,2008-09-14,2025-10-20
925,6601,8457,3522,2012-09-19,2022-08-06
926,3004,2045,5033,2008-06-23,2025-12-11
927,2906,3135,4949,2017-07-31,2026-07-11
928,6394,4889,5100,2018-02-06,2025-12-09
929,3670,5508,9084,2010-08-13,2028-06-23
930,6082,4243,2389,2010-06-22,2024-08-03
931,1803,8297,7854,2016-11-09,2023-09-07
932,9916,6945,6348,2010-09-24,2027-10-28
933,4985,7680,9768,2017-01-02,2029-05-23
934,562,7754,2002,2012-01-26,2028-06-20
935,3684,2791,3916,2022-04-07,2027-08-23
936,3140,9042,9910,2019-07-26,2027-05-22
937,1598,9062,1398,2016-01-28,2023-02-12
938,6706,1140,427,2015-07-04,2022-08-08
939,987,5261,7995,2017-10-27,2025-11-13
940,2251,7074,4742,2011-02-22,2028-01-18
941,773,1493,3355,2019-03-10,2024-06-08
942,6203,597,834,2018-04-30,2029-10-18
943,4433,6514,1565,2021-07-26,2028-06-04
944,719,4189,7207,2019-05-31,2025-03-25
945,4281,7695,1572,2009-06-01,2029-03-17
946,2587,4230,2635,2015-05-06,2024-07-28
947,9778,8238,9651,2021-10-08,2025-10-04
948,9045,4618,3153,2021-11-21,2029-06-09
949,9183,7535,8252,2008-03-21,2023-10-23
950,8948,2590,8559,2008-05-24,2023-08-05
951,5753,325,5053,2021-06-07,2027-11-01
952,9676,5234,4429,2016-04-08,2025-07-31
953,4269,3966,752,2009-08-27,2024-04-07
954,8910,9304,8989,2021-12-16,2029-01-17
955,3178,7629,828,2011-12-30,2022-09-11
956,7398,851,6811,2011-12-29,2025-11-28
957,4391,3277,8328,2016-08-30,2026-12-17
958,159,10083,5499,2010-09-20,2023-08-11
959,2452,5992,3041,2013-09-22,2026-08-02
960,5253,10073,6131,2016-12-22,2027-10-10
961,9195,2973,2718,2015-04-15,2026-06-23
962,2184,4137,8922,2013-07-24,2026-09-07
963,4764,9191,9865,2019-05-02,2028-07-17
964,9740,1776,7166,2010-05-03,2024-04-17
965,7215,2880,3531,2021-07-12,2023-10-27
966,1528,9237,2189,2014-07-01,2025-05-23
967,1737,6297,2174,2021-04-15,2025-07-06
968,6904,8326,9679,2017-04-10,2026-06-12
969,3529,4342,7202,2016-09-30,2023-01-06
970,2185,4678,138,2018-01-01,2025-07-04
971,4969,2177,2537,2009-01-20,2029-10-15
972,7420,5325,2539,2010-06-01,2022-09-06
973,9315,6760,1730,2014-04-13,2027-09-26
974,1378,9918,3790,2019-04-02,2027-06-15
975,6846,2982,5725,2017-11-27,2027-10-13
976,2006,9839,1855,2019-01-21,2026-03-11
977,7616,1382,4630,2019-02-21,2022-06-12
978,4220,2800,413,2008-02-10,2023-05-26
979,2299,3375,5988,2008-03-25,2023-12-17
980,8620,6808,3870,2011-12-31,2024-10-03
981,8595,1473,8904,2018-04-02,2029-06-06
982,7387,493,6603,2020-01-23,2025-02-22
983,1863,5123,6643,2007-01-23,2024-12-29
984,8708,551,711,2020-12-03,2024-01-31
985,8157,229,2995,2020-06-14,2027-04-20
986,6913,3910,3934,2016-05-27,2029-05-07
987,2356,5201,3341,2020-02-20,2026-02-28
988,897,9085,9327,2020-08-12,2026-11-19
989,8291,3575,7504,2016-04-17,2027-09-08
990,6453,3615,4244,2014-10-11,2023-12-30
991,1080,1374,2295,2009-10-07,2027-09-17
992,2848,5563,7437,2017-06-05,2024-06-19
993,6609,3210,5940,2011-09-15,2029-05-24
994,3534,1821,436,2016-10-08,2029-11-15
995,1880,8581,5015,2015-04-07,2023-09-27
996,6688,4383,451,2011-02-15,2029-03-07
997,799,1283,3136,2013-09-07,2027-04-16
998,5116,9589,6529,2007-09-07,2027-06-09
999,8378,3178,1142,2012-08-21,2023-08-10
1000,8315,4870,1287,2007-10-22,2025-03-27
1001,6331,3367,9708,2010-05-12,2025-12-18
1002,8110,4250,3699,2017-10-08,2023-02-19
1003,4214,625,331,2015-11-19,2022-11-12
1004,1225,5207,8420,2019-03-11,2024-10-01
1005,9844,8151,1744,2020-10-11,2027-06-05
1006,3885,3589,9664,2020-12-17,2029-08-10
1007,2971,8887,6311,2008-05-27,2026-04-04
1008,347,4681,8758,2010-05-03,2029-08-11
1009,9182,7337,339,2017-06-03,2029-12-24
1010,6806,2559,7889,2011-08-18,2023-12-08
1011,7207,9238,6566,2016-07-21,2028-05-18
1012,7302,356,3464,2010-08-17,2029-02-04
1013,7358,1259,8305,2017-11-15,2029-09-02
1014,618,4572,6240,2013-08-04,2028-08-20
1015,6008,8201,5394,2007-10-23,2028-01-10
1016,7612,8730,2639,2009-07-09,2027-11-11
1017,9434,4644,413,2011-06-07,2025-09-26
1018,8506,4406,6516,2019-02-14,2025-07-04
1019,2392,4561,8591,2018-06-08,2028-05-22
1020,5927,8071,3107,2015-01-16,2023-03-21
1021,3923,8085,7283,2008-12-23,2026-12-06
1022,1114,2278,7664,2012-12-18,2023-03-02
1023,926,6898,8365,2017-01-08,2029-02-09
1024,8897,1806,8028,2011-10-24,2027-09-29
1025,680,7375,9586,2015-10-19,2025-07-23
1026,3464,7923,8179,2015-11-01,2025-06-06
1027,9711,543,879,2022-05-04,2025-07-22
1028,3364,3885,7989,2021-06-15,2026-12-09
1029,6617,334,9714,2018-05-04,2024-09-24
1030,2025,1525,5848,2014-05-23,2022-09-03
1031,10009,3538,7585,2014-02-02,2028-09-28
1032,5679,4904,5429,2013-02-03,2025-03-13
1033,5217,9134,3778,2011-04-27,2027-11-12
1034,1232,9835,4779,2012-09-05,2022-07-27
1035,6638,3494,8057,2015-10-19,2026-07-04
1036,3539,5532,8585,2020-02-27,2028-12-26
1037,5311,1184,7564,2016-10-31,2027-07-20
1038,6283,3648,7712,2014-10-30,2027-12-23
1039,5692,5214,3495,2017-07-12,2024-11-06
1040,6562,636,6884,2008-08-23,2027-02-04
1041,2808,926,7642,2018-03-31,2027-10-17
1042,5914,4750,3767,2015-05-08,2027-07-30
1043,1855,1002,7336,2010-06-22,2024-11-17
1044,7909,1656,2118,2018-09-15,2028-03-02
1045,9947,675,7422,2016-02-14,2028-01-29
1046,4078,1270,7817,2015-01-17,2022-06-25
1047,3279,4468,3255,2014-07-11,2025-04-22
1048,5011,4572,1183,2007-05-12,2029-05-20
1049,3906,9987,4120,2021-09-06,2026-05-16
1050,9766,7241,1200,2011-08-01,2027-10-10
1051,3607,2223,852,2007-01-04,2027-03-25
1052,9701,6048,349,2010-11-02,2023-02-27
1053,4255,3395,3732,2014-01-30,2024-10-30
1054,5433,2054,7396,2017-09-20,2029-10-28
1055,4717,6322,5281,2014-07-31,2029-11-13
1056,8063,8146,2329,2020-04-08,2028-01-03
1057,5476,310,2279,2013-01-01,2028-11-06
1058,5810,812,2548,2007-10-01,2024-07-26
1059,8780,4776,5291,2009-12-30,2027-07-27
1060,7951,2301,9243,2020-12-30,2027-11-19
1061,8381,2799,6775,2008-07-28,2022-06-13
1062,5720,8354,7504,2009-08-28,2029-01-29
1063,9496,6289,2133,2008-04-08,2029-10-14
1064,1768,3661,1246,2013-09-14,2027-07-07
1065,1827,836,9064,2010-10-11,2027-04-17
1066,7526,6078,2680,2021-03-20,2024-06-06
1067,9073,9701,6639,2007-03-14,2025-04-27
1068,6227,9114,7918,2020-12-27,2028-07-05
1069,4572,7241,8809,2011-01-31,2024-08-24
1070,5217,469,5585,2010-12-18,2025-11-19
1071,5015,5206,3148,2018-12-02,2025-04-18
1072,5297,422,5200,2012-01-22,2027-07-06
1073,8402,4447,942,2012-02-22,2026-05-11
1074,8553,9159,1270,2014-07-14,2025-09-11
1075,3037,5617,302,2007-04-27,2026-07-07
1076,776,7884,3143,2010-10-23,2028-06-16
1077,4733,1717,2981,2011-09-22,2029-08-25
1078,3703,4732,7115,2016-08-01,2026-10-29
1079,9357,9648,7937,2017-01-19,2022-09-29
1080,4496,9970,5895,2020-10-01,2029-05-02
1081,2973,9189,1401,2007-02-16,2025-01-06
1082,9903,2111,1236,2015-05-25,2026-06-12
1083,1094,3529,6508,2011-12-28,2025-05-01
1084,9740,2747,8564,2014-07-17,2023-09-16
1085,7702,8700,3447,2019-03-26,2027-04-04
1086,1776,6961,385,2013-11-15,2027-05-30
1087,5102,6065,489,2014-04-16,2026-07-02
1088,3591,880,6386,2009-10-25,2026-11-18
1089,9879,9991,8203,2021-08-05,2026-10-12
1090,5429,4405,4532,2015-02-03,2022-11-17
1091,1287,2221,9640,2008-04-04,2029-06-07
1092,4191,8635,4732,2016-12-20,2023-03-22
1093,6696,7342,8068,2021-08-08,2028-04-12
1094,1728,7315,1154,2009-02-24,2024-09-20
1095,5695,10078,5112,2022-03-22,2026-08-28
1096,1227,3966,312,2010-01-02,2024-07-14
1097,494,1566,4876,2020-12-22,2025-07-18
1098,170,1293,5961,2016-12-09,2026-07-24
1099,6030,1721,3883,2017-01-08,2027-04-19
1100,101,3121,9985,2010-01-29,2027-08-25
1101,8181,2315,8244,2008-09-01,2026-01-22
1102,6862,791,8054,2012-11-29,2029-07-14
1103,7590,2555,8994,2014-08-13,2025-03-01
1104,4547,9922,8391,2008-04-09,2029-11-19
1105,1409,2279,6587,2015-08-29,2024-02-14
1106,3357,4226,205,2016-08-19,2026-12-23
1107,1539,6275,690,2011-01-24,2028-07-18
1108,2509,2492,2572,2008-10-24,2027-02-20
1109,1021,5718,6699,2011-09-21,2027-06-25
1110,2053,1467,648,2018-09-17,2028-07-14
1111,647,4603,7004,2013-12-29,2022-08-13
1112,1285,9542,6179,2014-08-28,2022-06-24
1113,9783,166,585,2011-05-03,2022-10-26
1114,6832,8541,283,2016-07-05,2025-08-25
1115,6628,534,9754,2016-09-12,2023-03-19
1116,5172,5766,10094,2020-03-29,2026-10-19
1117,9696,7440,4783,2011-11-17,2026-09-25
1118,3857,7556,311,2020-04-13,2028-11-02
1119,4312,7522,3542,2016-10-13,2029-03-11
1120,1444,9104,6667,2021-04-01,2024-08-25
1121,9025,8453,1087,2019-08-16,2023-11-14
1122,8400,6893,727,2015-06-17,2023-06-14
1123,1008,821,690,2018-02-16,2024-12-12
1124,1497,9970,2690,2020-02-03,2024-12-21
1125,8644,4511,9796,2012-02-28,2025-02-09
1126,4949,3226,2859,2009-06-09,2022-09-30
1127,5908,6783,4064,2021-01-31,2025-07-24
1128,2940,241,3976,2016-09-02,2029-12-08
1129,2801,6864,7627,2012-12-23,2024-04-24
1130,9649,377,8161,2020-11-29,2028-04-07
1131,4602,5528,2028,2014-10-31,2029-11-06
1132,9530,714,6836,2008-02-04,2027-11-28
1133,6278,1606,9122,2009-08-08,2024-10-02
1134,8533,769,1019,2013-05-23,2023-01-13
1135,8683,4058,2807,2009-04-05,2023-05-18
1136,6132,7425,2525,2007-05-12,2022-09-03
1137,518,9787,3487,2010-01-14,2025-03-19
1138,5901,5697,8151,2018-06-14,2022-11-09
1139,4315,1525,8043,2015-08-28,2023-09-07
1140,10052,9918,6218,2020-12-06,2025-08-10
1141,6104,9207,2037,2020-07-25,2029-12-15
1142,4198,5003,5194,2009-02-07,2024-03-28
1143,5810,4445,480,2015-11-08,2025-07-23
1144,2980,9395,7683,2013-04-27,2029-10-01
1145,2216,5140,623,2009-09-22,2027-08-11
1146,2713,874,5106,2011-06-08,2028-11-13
1147,911,6657,3160,2020-07-19,2028-05-25
1148,1990,4881,7895,2018-07-14,2026-06-12
1149,8387,122,6658,2020-11-14,2027-02-19
1150,6834,5751,9037,2007-12-09,2022-09-27
1151,4324,7064,4879,2010-02-18,2028-10-18
1152,6953,4662,8914,2014-06-28,2028-06-22
1153,678,2708,6239,2013-10-18,2028-07-01
1154,6454,4146,2449,2012-09-10,2023-05-07
1155,1438,7015,8378,2013-05-08,2024-03-21
1156,6136,7746,6568,2015-07-05,2023-03-01
1157,2856,4987,6219,2007-05-31,2024-10-19
1158,4938,807,5116,2013-05-16,2028-08-29
1159,7622,7861,1340,2009-05-23,2024-12-15
1160,4270,5158,4307,2019-07-13,2025-08-13
1161,4225,6789,8363,2016-08-11,2025-11-07
1162,5061,976,2207,2010-12-28,2028-03-21
1163,2283,6478,6799,2018-06-16,2022-12-16
1164,8467,9752,1406,2012-06-25,2026-06-25
1165,8424,5413,9872,2021-03-11,2023-11-27
1166,5298,3671,6127,2019-04-25,2029-02-15
1167,2972,1091,6331,2007-08-08,2023-07-31
1168,9380,4862,6796,2014-11-07,2027-05-08
1169,8123,8469,9526,2012-07-06,2027-10-17
1170,3409,390,3004,2017-05-11,2028-03-13
1171,8554,5593,6448,2014-07-06,2025-04-30
1172,8061,1333,2366,2020-10-23,2024-01-08
1173,6348,6230,9603,2011-07-05,2026-12-22
1174,4866,2528,4824,2014-04-28,2022-12-27
1175,5514,5393,5261,2016-07-01,2024-10-04
1176,3580,5936,471,2007-06-26,2022-11-17
1177,2280,7404,3891,2008-08-14,2023-05-02
1178,7793,7510,7609,2021-03-04,2025-08-17
1179,2757,3630,5796,2014-05-30,2028-05-28
1180,9593,3235,2147,2017-12-07,2027-08-11
1181,9086,524,911,2015-10-09,2022-07-13
1182,8222,2583,119,2008-06-02,2026-12-21
1183,8091,1805,507,2013-05-08,2024-01-09
1184,8302,4970,782,2016-10-25,2026-05-04
1185,1292,7636,7908,2018-04-07,2023-08-21
1186,6018,9091,1319,2022-05-14,2022-06-22
1187,4188,1364,1124,2012-08-28,2027-03-22
1188,5031,1086,2177,2019-05-06,2024-09-20
1189,4941,5404,5829,2020-03-03,2027-11-25
1190,2768,9057,5203,2017-08-10,2022-11-22
1191,3807,4456,5183,2009-06-10,2024-12-25
1192,7670,463,1147,2016-11-05,2024-04-06
1193,944,3669,7061,2011-01-11,2026-03-17
1194,8098,6057,175,2014-01-19,2024-02-03
1195,1383,7735,5149,2018-04-07,2028-02-04
1196,1761,6404,7679,2015-11-06,2024-03-18
1197,4464,2518,4013,2015-05-27,2025-05-23
1198,7706,5833,976,2019-12-13,2029-05-11
1199,8515,8473,2326,2014-08-04,2029-06-22
1200,1192,8939,1907,2022-05-12,2028-09-02
1201,1890,1745,900,2007-05-05,2026-04-08
1202,9903,4435,8947,2019-03-02,2029-03-16
1203,691,6024,4156,2011-08-19,2023-03-21
1204,10060,6986,6734,2020-05-04,2023-02-05
1205,8270,6415,6261,2019-12-03,2028-05-06
1206,3829,4160,117,2008-10-14,2027-02-21
1207,3593,1582,1394,2016-06-22,2027-11-27
1208,9317,596,3740,2016-08-25,2026-11-23
1209,8228,4751,8905,2012-09-09,2027-12-13
1210,5051,7328,8621,2021-01-18,2028-12-31
1211,3883,7844,5830,2014-08-11,2025-08-29
1212,8661,7907,4083,2012-11-26,2028-09-24
1213,4699,5325,7191,2021-09-11,2023-06-11
1214,138,5290,5837,2015-03-13,2024-06-14
1215,3064,5191,3702,2007-01-08,2027-07-10
1216,133,1628,6660,2009-06-06,2027-07-10
1217,2255,8504,1327,2016-08-25,2027-09-22
1218,6701,2391,4446,2015-08-06,2022-09-13
1219,7507,7155,1629,2014-11-12,2023-10-19
1220,6894,1321,8083,2016-05-23,2028-04-08
1221,1376,6455,3088,2009-04-22,2025-03-17
1222,7198,5541,8104,2015-07-16,2027-10-08
1223,2967,8546,3369,2014-09-05,2026-10-17
1224,904,1048,3432,2018-09-27,2029-12-08
1225,5405,9400,267,2020-10-24,2028-09-03
1226,9663,2413,8060,2011-01-02,2024-09-15
1227,7712,3528,3235,2013-09-01,2023-01-10
1228,6975,2716,1272,2014-03-05,2027-03-09
1229,7115,4669,675,2021-07-17,2027-03-28
1230,1354,3655,155,2007-01-27,2028-01-16
1231,2644,7235,1725,2014-04-27,2027-06-10
1232,5724,4755,7985,2009-11-03,2028-12-15
1233,3796,4564,9014,2014-04-29,2028-06-25
1234,6457,1474,4701,2014-09-24,2026-02-26
1235,8389,6940,4809,2012-04-11,2029-07-31
1236,4508,2180,502,2008-10-29,2028-08-26
1237,2906,9726,2721,2017-12-08,2027-08-02
1238,7650,3960,2135,2008-05-03,2023-06-26
1239,6889,9275,1444,2019-09-17,2027-09-11
1240,3398,3313,9855,2011-10-25,2027-09-04
1241,8735,8386,2153,2016-03-10,2026-08-29
1242,5536,2905,9434,2016-07-05,2023-03-05
1243,5033,7539,9453,2010-07-01,2028-04-10
1244,8074,758,9901,2022-01-27,2024-09-25
1245,5448,8607,7041,2014-06-09,2029-05-16
1246,1039,8076,8841,2017-11-09,2022-09-20
1247,1727,9391,3356,2020-11-28,2029-02-11
1248,4968,2898,8565,2014-09-24,2025-01-03
1249,1074,2767,9538,2014-10-28,2028-12-19
1250,4716,6028,2125,2010-04-07,2023-06-23
1251,6193,2100,1243,2012-09-09,2022-08-02
1252,5990,8431,3756,2015-05-27,2023-08-24
1253,4533,9332,6019,2018-10-18,2027-02-03
1254,4159,3838,853,2010-09-11,2024-08-07
1255,2130,3245,7135,2008-06-17,2026-02-18
1256,3641,7268,381,2009-02-02,2023-12-31
1257,3038,5848,6106,2017-01-31,2025-06-12
1258,3019,2403,2304,2013-05-04,2023-11-21
1259,5944,2463,5302,2015-06-20,2024-06-22
1260,5105,9681,1342,2014-05-07,2025-05-06
1261,4720,2116,4580,2012-02-18,2026-12-02
1262,8638,8004,8093,2014-08-07,2027-10-11
1263,2311,6742,5852,2021-04-23,2024-08-03
1264,4040,8209,6207,2014-12-25,2028-11-14
1265,1249,5373,4307,2019-10-20,2029-10-09
1266,8630,6358,2062,2013-11-12,2026-10-17
1267,6743,6884,8486,2013-05-03,2026-06-10
1268,8728,4240,6571,2007-05-27,2024-10-28
